,id,price,price_median,status
5770,3288200030,405000.0,446000.0,Comprar
5771,2558730070,425000.0,446000.0,Comprar
5773,1138000160,343000.0,446000.0,Comprar
5774,9477000060,434500.0,446000.0,Comprar
5779,8835200800,281000.0,446000.0,Comprar
5780,3581000340,340000.0,446000.0,Comprar
5783,1138010510,415000.0,446000.0,Comprar
5784,2592400140,386500.0,446000.0,Comprar
5786,1138000830,310000.0,446000.0,Comprar
5794,1926059155,257000.0,446000.0,Comprar
5796,2558600060,429500.0,446000.0,Comprar
5801,2558650200,419950.0,446000.0,Comprar
5803,1437900350,387000.0,446000.0,Comprar
5804,2558640340,375000.0,446000.0,Comprar
5806,1441800030,395000.0,446000.0,Comprar
5807,3580900160,311000.0,446000.0,Comprar
5811,3205400140,385000.0,446000.0,Comprar
5812,8663260030,416000.0,446000.0,Comprar
5815,9477100490,441500.0,446000.0,Comprar
5816,3275730110,425000.0,446000.0,Comprar
5817,6706600090,402000.0,446000.0,Comprar
5818,2570300090,355000.0,446000.0,Comprar
5820,8835220090,313500.0,446000.0,Comprar
5822,8143000600,310000.0,446000.0,Comprar
5823,9206200110,386900.0,446000.0,Comprar
5824,9477101280,424950.0,446000.0,Comprar
5825,3574801720,400000.0,446000.0,Comprar
5826,3574801110,405000.0,446000.0,Comprar
5829,8143000490,374500.0,446000.0,Comprar
5831,9477001280,425000.0,446000.0,Comprar
5833,9477000300,425000.0,446000.0,Comprar
5834,3574801790,410000.0,446000.0,Comprar
5835,3288100100,421000.0,446000.0,Comprar
5841,3275000090,420000.0,446000.0,Comprar
5842,3026059014,400000.0,446000.0,Comprar
5843,3840700600,355000.0,446000.0,Comprar
5844,7980900011,412450.0,446000.0,Comprar
5845,1736100090,339888.0,446000.0,Comprar
5846,3876200100,439000.0,446000.0,Comprar
5847,1839910300,299950.0,446000.0,Comprar
5848,3580900090,300000.0,446000.0,Comprar
5849,1049010300,435000.0,446000.0,Comprar
5853,9477001270,390000.0,446000.0,Comprar
5854,3579800485,394900.0,446000.0,Comprar
5855,565300110,432500.0,446000.0,Comprar
5857,3876300600,371000.0,446000.0,Comprar
5862,2126059048,294000.0,446000.0,Comprar
5864,3303230110,424000.0,446000.0,Comprar
5866,5145000190,369950.0,446000.0,Comprar
5867,3574801350,410000.0,446000.0,Comprar
5868,2558660290,437500.0,446000.0,Comprar
5871,9477100170,375000.0,446000.0,Comprar
5872,3578110020,436000.0,446000.0,Comprar
5873,3876100080,325000.0,446000.0,Comprar
5877,6918730130,360000.0,446000.0,Comprar
5879,9542900190,370000.0,446000.0,Comprar
5880,3840700653,436000.0,446000.0,Comprar
5882,6076500364,375000.0,446000.0,Comprar
5883,1441800250,440000.0,446000.0,Comprar
5885,1112700130,410000.0,446000.0,Comprar
5887,8143100500,410000.0,446000.0,Comprar
5889,1853200080,350000.0,446000.0,Comprar
5891,3764800630,290000.0,446000.0,Comprar
5893,3574801310,434000.0,446000.0,Comprar
5898,1839900080,335000.0,446000.0,Comprar
5899,8564600080,395000.0,446000.0,Comprar
5900,7940700190,380000.0,446000.0,Comprar
5901,8663280080,405000.0,446000.0,Comprar
5902,3581000020,350000.0,446000.0,Comprar
5903,3205400290,420200.0,446000.0,Comprar
5904,7955060010,440000.0,446000.0,Comprar
5909,8663370020,435000.0,446000.0,Comprar
5911,8651730290,445000.0,446000.0,Comprar
5914,1112700170,425000.0,446000.0,Comprar
5915,1727500010,354000.0,446000.0,Comprar
5919,5104500020,250000.0,446000.0,Comprar
5920,1138000250,350000.0,446000.0,Comprar
5923,8564500020,322000.0,446000.0,Comprar
5924,9477001410,425500.0,446000.0,Comprar
5928,3715500170,442500.0,446000.0,Comprar
5929,2570300130,414999.0,446000.0,Comprar
5930,2121000250,303500.0,446000.0,Comprar
5933,3768000280,350000.0,446000.0,Comprar
5935,7558300170,439000.0,446000.0,Comprar
5942,2592400470,438000.0,446000.0,Comprar
5943,3211200460,389000.0,446000.0,Comprar
5944,2297400250,445000.0,446000.0,Comprar
5945,3764800250,330000.0,446000.0,Comprar
5947,1395500020,279900.0,446000.0,Comprar
5948,1049000740,229950.0,446000.0,Comprar
5952,3574801490,385000.0,446000.0,Comprar
5953,6675500035,435000.0,446000.0,Comprar
5960,3756500610,355500.0,446000.0,Comprar
5964,3760100100,425000.0,446000.0,Comprar
5966,395300330,354000.0,446000.0,Comprar
5967,7955000210,306000.0,446000.0,Comprar
5971,8835200330,399950.0,446000.0,Comprar
5972,3876000970,429300.0,446000.0,Comprar
5976,3205400230,347000.0,446000.0,Comprar
5977,3715500220,386000.0,446000.0,Comprar
5978,3840700455,410000.0,446000.0,Comprar
5979,3755000090,350000.0,446000.0,Comprar
5981,3581000210,383001.0,446000.0,Comprar
5983,1112700150,405000.0,446000.0,Comprar
5987,9477201530,439000.0,446000.0,Comprar
5990,5649000150,385000.0,446000.0,Comprar
5992,8835200790,280000.0,446000.0,Comprar
5993,6675500105,306000.0,446000.0,Comprar
5994,3585210200,366000.0,446000.0,Comprar
5996,3760500240,435000.0,446000.0,Comprar
5997,5145100310,305000.0,446000.0,Comprar
6000,3275740030,420000.0,446000.0,Comprar
6002,2592400400,370000.0,446000.0,Comprar
6003,3755000060,315500.0,446000.0,Comprar
6005,3755000310,325000.0,446000.0,Comprar
6007,3876200060,382500.0,446000.0,Comprar
6008,1112700060,399900.0,446000.0,Comprar
6013,2570300240,405000.0,446000.0,Comprar
6014,2558610070,400000.0,446000.0,Comprar
6016,9477201370,440000.0,446000.0,Comprar
6018,3876311180,373000.0,446000.0,Comprar
6020,3574800860,440000.0,446000.0,Comprar
6021,8564500240,415000.0,446000.0,Comprar
6024,3764800510,335000.0,446000.0,Comprar
6025,3876310860,350000.0,446000.0,Comprar
6026,8835200160,325000.0,446000.0,Comprar
6027,3211210200,365000.0,446000.0,Comprar
6028,7941130140,319000.0,446000.0,Comprar
6029,7940710070,394000.0,446000.0,Comprar
6030,5647000060,344950.0,446000.0,Comprar
6031,2125400160,427800.0,446000.0,Comprar
6032,8651720060,431000.0,446000.0,Comprar
6034,3768000030,325000.0,446000.0,Comprar
6035,2426049078,443000.0,446000.0,Comprar
6036,3580900260,340000.0,446000.0,Comprar
6038,3876000710,405000.0,446000.0,Comprar
6040,1138000070,370000.0,446000.0,Comprar
6041,2558630060,425000.0,446000.0,Comprar
6042,1839920160,432000.0,446000.0,Comprar
6048,3580900200,440000.0,446000.0,Comprar
6050,3876200350,423000.0,446000.0,Comprar
6051,8835220200,299000.0,446000.0,Comprar
6052,3876100310,405000.0,446000.0,Comprar
6053,3211200140,350000.0,446000.0,Comprar
6055,6918710340,385000.0,446000.0,Comprar
6057,1926059094,330000.0,446000.0,Comprar
6058,3574801740,402200.0,446000.0,Comprar
6059,3205400240,345000.0,446000.0,Comprar
6061,3760100200,395000.0,446000.0,Comprar
6062,1049010620,90000.0,446000.0,Comprar
6064,6675500133,325000.0,446000.0,Comprar
6066,8835220210,355000.0,446000.0,Comprar
6067,7696300180,410000.0,446000.0,Comprar
6069,1138010180,399950.0,446000.0,Comprar
6070,3574801510,442573.0,446000.0,Comprar
6071,3763300040,400000.0,446000.0,Comprar
6072,3755200220,334009.0,446000.0,Comprar
6079,1822350180,375000.0,446000.0,Comprar
6082,2426049079,330000.0,446000.0,Comprar
6083,8835200610,372000.0,446000.0,Comprar
6085,3764800540,348580.0,446000.0,Comprar
6087,1138000410,307500.0,446000.0,Comprar
6088,3205400150,402000.0,446000.0,Comprar
6089,3840700593,345000.0,446000.0,Comprar
6091,9477100620,245000.0,446000.0,Comprar
6092,3876000120,390000.0,446000.0,Comprar
6094,9477000120,383000.0,446000.0,Comprar
6095,6076500220,400000.0,446000.0,Comprar
6096,395300650,326250.0,446000.0,Comprar
6098,3581100330,375000.0,446000.0,Comprar
6100,3211600650,275000.0,446000.0,Comprar
6102,9527000040,429950.0,446000.0,Comprar
6103,8944310330,375000.0,446000.0,Comprar
6105,2426049154,412500.0,446000.0,Comprar
6106,9477100330,400000.0,446000.0,Comprar
6107,3840700205,414500.0,446000.0,Comprar
6108,5145100180,325000.0,446000.0,Comprar
6111,1727500230,415000.0,446000.0,Comprar
6117,3755100005,310000.0,446000.0,Comprar
6118,1138020020,335000.0,446000.0,Comprar
6119,9477001350,360000.0,446000.0,Comprar
6120,2558650130,426000.0,446000.0,Comprar
6121,7696300080,340000.0,446000.0,Comprar
6122,3205500020,352000.0,446000.0,Comprar
6123,7424110130,423000.0,446000.0,Comprar
6124,7905380380,348500.0,446000.0,Comprar
6125,3876001330,430000.0,446000.0,Comprar
6126,3754700420,375000.0,446000.0,Comprar
6127,3762900130,350000.0,446000.0,Comprar
6129,7955050250,442500.0,446000.0,Comprar
6131,7905380280,436000.0,446000.0,Comprar
6136,3762900020,342500.0,446000.0,Comprar
6137,3755000020,342500.0,446000.0,Comprar
6139,1839920050,435000.0,446000.0,Comprar
6141,9477000280,412500.0,446000.0,Comprar
6143,4326000190,370000.0,446000.0,Comprar
6146,3876300080,434400.0,446000.0,Comprar
6147,9477000190,445000.0,446000.0,Comprar
6148,9477200460,350000.0,446000.0,Comprar
6151,3580900290,360000.0,446000.0,Comprar
6152,6647400250,439950.0,446000.0,Comprar
6155,2651100050,400000.0,446000.0,Comprar
6158,8835210480,336500.0,446000.0,Comprar
6161,2592400250,445000.0,446000.0,Comprar
6163,7905380080,330000.0,446000.0,Comprar
6164,9477201060,380500.0,446000.0,Comprar
6166,3211200290,304000.0,446000.0,Comprar
6170,3754700050,424000.0,446000.0,Comprar
6172,1138010170,350000.0,446000.0,Comprar
6174,9477201470,379950.0,446000.0,Comprar
6175,2558600130,379000.0,446000.0,Comprar
6176,2297400020,392000.0,446000.0,Comprar
6179,1761600050,397000.0,446000.0,Comprar
6181,3955800080,420000.0,446000.0,Comprar
6182,9477201150,357000.0,446000.0,Comprar
6187,3760000020,360000.0,446000.0,Comprar
6188,3763300005,325000.0,446000.0,Comprar
6190,7016300050,420000.0,446000.0,Comprar
6191,8835210130,300000.0,446000.0,Comprar
6192,3211200420,300000.0,446000.0,Comprar
6196,1112700010,390000.0,446000.0,Comprar
6199,1049010050,386100.0,446000.0,Comprar
6200,9477000080,415000.0,446000.0,Comprar
6204,9527000090,425000.0,446000.0,Comprar
6205,1138010530,399000.0,446000.0,Comprar
6206,9329300040,440000.0,446000.0,Comprar
6208,2125410210,430000.0,446000.0,Comprar
6209,3755000120,360000.0,446000.0,Comprar
6214,3715500110,427000.0,446000.0,Comprar
6215,9477000650,397000.0,446000.0,Comprar
6217,6675500112,330000.0,446000.0,Comprar
6218,4326000220,321000.0,446000.0,Comprar
6222,2783600210,445000.0,446000.0,Comprar
6228,1761600150,358000.0,446000.0,Comprar
6229,9527000490,432100.0,446000.0,Comprar
6230,2896610210,319000.0,446000.0,Comprar
6233,518000040,440000.0,446000.0,Comprar
6237,1138000450,355000.0,446000.0,Comprar
6239,1138010220,344950.0,446000.0,Comprar
6240,3205500230,381000.0,446000.0,Comprar
6241,6386200100,430000.0,446000.0,Comprar
6243,3764390100,434000.0,446000.0,Comprar
6247,3755100220,300000.0,446000.0,Comprar
6248,7941130110,342000.0,446000.0,Comprar
6249,3755100540,431200.0,446000.0,Comprar
6252,2558670110,419000.0,446000.0,Comprar
6269,3057000070,289000.0,446000.0,Comprar
6270,3057000400,249000.0,446000.0,Comprar
6274,3793500160,323000.0,342500.0,Comprar
6278,722079104,314000.0,342500.0,Comprar
6279,2525310310,272500.0,342500.0,Comprar
6280,6661200320,163500.0,342500.0,Comprar
6282,2310030510,320000.0,342500.0,Comprar
6283,705700390,328000.0,342500.0,Comprar
6285,5104530560,208633.0,342500.0,Comprar
6286,5009600070,260000.0,342500.0,Comprar
6287,5416510830,300000.0,342500.0,Comprar
6288,8856950070,329500.0,342500.0,Comprar
6289,1545804860,275000.0,342500.0,Comprar
6290,8856950240,322500.0,342500.0,Comprar
6292,1545808560,245000.0,342500.0,Comprar
6294,2525300030,232000.0,342500.0,Comprar
6296,1545807610,270500.0,342500.0,Comprar
6297,5104510270,338900.0,342500.0,Comprar
6298,222069082,300000.0,342500.0,Comprar
6300,9542830350,296000.0,342500.0,Comprar
6301,1545804340,240000.0,342500.0,Comprar
6303,3793500550,289950.0,342500.0,Comprar
6305,2322069114,287653.0,342500.0,Comprar
6306,3654800200,265000.0,342500.0,Comprar
6307,2310000240,275000.0,342500.0,Comprar
6308,9406520830,314950.0,342500.0,Comprar
6310,7437100570,291000.0,342500.0,Comprar
6311,1442800370,189950.0,342500.0,Comprar
6312,2025700860,287000.0,342500.0,Comprar
6315,2781270550,219000.0,342500.0,Comprar
6316,8856971000,245000.0,342500.0,Comprar
6319,922069139,260000.0,342500.0,Comprar
6321,9406520550,307500.0,342500.0,Comprar
6322,1545804460,294000.0,342500.0,Comprar
6323,1545803240,270000.0,342500.0,Comprar
6324,6699930550,338000.0,342500.0,Comprar
6327,1545806510,260000.0,342500.0,Comprar
6328,5104510240,339000.0,342500.0,Comprar
6329,1545807990,315000.0,342500.0,Comprar
6332,5104510370,297000.0,342500.0,Comprar
6333,538000030,272500.0,342500.0,Comprar
6334,2525300550,225000.0,342500.0,Comprar
6335,9407150240,295000.0,342500.0,Comprar
6336,4142450510,310000.0,342500.0,Comprar
6339,1442800400,230000.0,342500.0,Comprar
6340,1545802830,258500.0,342500.0,Comprar
6342,2215902010,275000.0,342500.0,Comprar
6346,2395710070,340000.0,342500.0,Comprar
6348,8856970570,322500.0,342500.0,Comprar
6349,1545800640,242000.0,342500.0,Comprar
6350,705700140,335000.0,342500.0,Comprar
6351,6679000390,269000.0,342500.0,Comprar
6353,9542830160,299900.0,342500.0,Comprar
6355,538000390,337500.0,342500.0,Comprar
6360,9406450090,293000.0,342500.0,Comprar
6361,2781270090,195000.0,342500.0,Comprar
6365,5416500090,269000.0,342500.0,Comprar
6366,1545805490,190000.0,342500.0,Comprar
6369,5416510110,297500.0,342500.0,Comprar
6370,6399600115,279000.0,342500.0,Comprar
6371,9542840590,275000.0,342500.0,Comprar
6374,2781250750,222000.0,342500.0,Comprar
6376,1545800090,265000.0,342500.0,Comprar
6377,9406550100,325000.0,342500.0,Comprar
6379,9542830600,279000.0,342500.0,Comprar
6386,1545805820,274000.0,342500.0,Comprar
6387,9407150100,285000.0,342500.0,Comprar
6391,6679000170,310000.0,342500.0,Comprar
6392,2525300480,224975.0,342500.0,Comprar
6394,1545801630,233000.0,342500.0,Comprar
6395,1545803890,240000.0,342500.0,Comprar
6396,9407150130,240000.0,342500.0,Comprar
6398,3158500250,317000.0,342500.0,Comprar
6399,2025700130,269950.0,342500.0,Comprar
6400,3793500780,320000.0,342500.0,Comprar
6403,2215901310,303500.0,342500.0,Comprar
6405,2310030500,263000.0,342500.0,Comprar
6408,538000440,325000.0,342500.0,Comprar
6410,9406550050,289000.0,342500.0,Comprar
6412,1545806980,263000.0,342500.0,Comprar
6413,2025700080,265000.0,342500.0,Comprar
6418,9406540190,315000.0,342500.0,Comprar
6419,1545800290,315000.0,342500.0,Comprar
6420,2781270440,241000.0,342500.0,Comprar
6422,1545803390,252000.0,342500.0,Comprar
6423,3558000170,329950.0,342500.0,Comprar
6427,5113260170,215000.0,342500.0,Comprar
6431,5416500840,320000.0,342500.0,Comprar
6435,9407600250,211000.0,342500.0,Comprar
6437,2310000430,284000.0,342500.0,Comprar
6438,1545808370,245000.0,342500.0,Comprar
6439,2310010050,274950.0,342500.0,Comprar
6442,8856960050,318400.0,342500.0,Comprar
6443,5113260430,280000.0,342500.0,Comprar
6445,9542830440,340000.0,342500.0,Comprar
6448,1545802850,286000.0,342500.0,Comprar
6449,2310000380,269950.0,342500.0,Comprar
6451,3303950080,292000.0,342500.0,Comprar
6452,6679000130,275000.0,342500.0,Comprar
6453,538000250,332500.0,342500.0,Comprar
6454,8857640420,294000.0,342500.0,Comprar
6455,5104510130,312000.0,342500.0,Comprar
6456,9406520290,305000.0,342500.0,Comprar
6457,2310000280,275000.0,342500.0,Comprar
6460,255370420,318200.0,342500.0,Comprar
6462,1545808110,250000.0,342500.0,Comprar
6463,2085200545,180000.0,342500.0,Comprar
6468,2025700430,269500.0,342500.0,Comprar
6469,1545803340,269000.0,342500.0,Comprar
6471,2525300380,260656.0,342500.0,Comprar
6474,1545803980,239000.0,342500.0,Comprar
6475,2310030490,292500.0,342500.0,Comprar
6476,9406520580,305000.0,342500.0,Comprar
6479,6679000720,296000.0,342500.0,Comprar
6480,2525310040,206000.0,342500.0,Comprar
6481,5104510540,295000.0,342500.0,Comprar
6484,9542830690,321000.0,342500.0,Comprar
6486,1545803520,251000.0,342500.0,Comprar
6487,3793501390,293000.0,342500.0,Comprar
6489,2781250900,218000.0,342500.0,Comprar
6491,1545807810,118000.0,342500.0,Comprar
6493,1545801970,250000.0,342500.0,Comprar
6496,2780900220,335000.0,342500.0,Comprar
6497,5104510210,314950.0,342500.0,Comprar
6498,2025700180,300000.0,342500.0,Comprar
6499,7760600110,212000.0,342500.0,Comprar
6501,2310060040,240000.0,342500.0,Comprar
6503,4396000530,290000.0,342500.0,Comprar
6505,3558000120,329950.0,342500.0,Comprar
6510,8856960720,280000.0,342500.0,Comprar
6511,1442800150,199950.0,342500.0,Comprar
6512,4142450490,315000.0,342500.0,Comprar
6515,9407150360,259875.0,342500.0,Comprar
6521,5113260040,240000.0,342500.0,Comprar
6522,2310060230,272000.0,342500.0,Comprar
6524,7437101030,265000.0,342500.0,Comprar
6525,2215900180,270000.0,342500.0,Comprar
6527,4123800180,309000.0,342500.0,Comprar
6528,5104510120,305000.0,342500.0,Comprar
6532,5104520620,291500.0,342500.0,Comprar
6539,5416500520,300000.0,342500.0,Comprar
6540,705700960,315000.0,342500.0,Comprar
6541,1545804820,240000.0,342500.0,Comprar
6544,4123800320,176000.0,342500.0,Comprar
6545,2215900800,290000.0,342500.0,Comprar
6546,3323069045,234000.0,342500.0,Comprar
6547,9407150350,308950.0,342500.0,Comprar
6549,1442800060,205000.0,342500.0,Comprar
6551,1545805460,252000.0,342500.0,Comprar
6554,5416500260,285000.0,342500.0,Comprar
6555,2025701360,260000.0,342500.0,Comprar
6556,4124000320,335620.0,342500.0,Comprar
6557,1545804510,302000.0,342500.0,Comprar
6558,5416510710,309950.0,342500.0,Comprar
6561,4123800260,257700.0,342500.0,Comprar
6562,2310010270,280500.0,342500.0,Comprar
6564,2781250520,200000.0,342500.0,Comprar
6566,3158500340,299000.0,342500.0,Comprar
6567,2310030390,275000.0,342500.0,Comprar
6572,9406550060,339500.0,342500.0,Comprar
6573,9542840570,305000.0,342500.0,Comprar
6575,2525300200,215000.0,342500.0,Comprar
6576,2781250560,234000.0,342500.0,Comprar
6577,4123800400,290000.0,342500.0,Comprar
6578,1545802080,230000.0,342500.0,Comprar
6581,6679000370,295000.0,342500.0,Comprar
6583,6679000560,314950.0,342500.0,Comprar
6586,8856950310,245000.0,342500.0,Comprar
6588,2525310320,290000.0,342500.0,Comprar
6589,2215901840,199000.0,342500.0,Comprar
6591,9407600070,290000.0,342500.0,Comprar
6594,9406520260,311000.0,342500.0,Comprar
6595,2215901230,254000.0,342500.0,Comprar
6596,2923069037,210000.0,342500.0,Comprar
6598,705710640,319950.0,342500.0,Comprar
6599,1565930070,299950.0,342500.0,Comprar
6600,4123800270,250000.0,342500.0,Comprar
6601,2025700200,265000.0,342500.0,Comprar
6602,5616000030,335000.0,342500.0,Comprar
6603,2591730200,249900.0,342500.0,Comprar
6604,8856960260,332500.0,342500.0,Comprar
6606,2781270400,215000.0,342500.0,Comprar
6608,2025700270,260250.0,342500.0,Comprar
6610,2310100240,315000.0,342500.0,Comprar
6612,2538800030,156601.0,342500.0,Comprar
6614,2025700260,259500.0,342500.0,Comprar
6616,5104520640,324950.0,342500.0,Comprar
6617,6679000960,336500.0,342500.0,Comprar
6618,1022069050,207000.0,342500.0,Comprar
6619,1545800710,258000.0,342500.0,Comprar
6620,8081650400,236000.0,342500.0,Comprar
6624,2025701530,282000.0,342500.0,Comprar
6625,9542840410,313999.0,342500.0,Comprar
6626,2781270210,209900.0,342500.0,Comprar
6628,4123800330,335000.0,342500.0,Comprar
6629,1545804240,252000.0,342500.0,Comprar
6630,705700530,340000.0,342500.0,Comprar
6631,2215900410,323000.0,342500.0,Comprar
6633,2025700730,287200.0,342500.0,Comprar
6640,4142450040,293500.0,342500.0,Comprar
6641,1545800205,324900.0,342500.0,Comprar
6642,8081650330,320000.0,342500.0,Comprar
6645,9542830540,339950.0,342500.0,Comprar
6648,705730180,339995.0,342500.0,Comprar
6649,2781250530,225000.0,342500.0,Comprar
6650,9542830210,300000.0,342500.0,Comprar
6651,705700210,320000.0,342500.0,Comprar
6655,5111400081,280000.0,342500.0,Comprar
6656,4396000180,267500.0,342500.0,Comprar
6660,6699930360,337000.0,342500.0,Comprar
6661,1545807920,245000.0,342500.0,Comprar
6662,1545800730,269950.0,342500.0,Comprar
6664,2025700790,290700.0,342500.0,Comprar
6665,2525300540,185000.0,342500.0,Comprar
6667,2525310220,242050.0,342500.0,Comprar
6668,5104520610,335000.0,342500.0,Comprar
6669,3654800040,295000.0,342500.0,Comprar
6672,8856960540,330000.0,342500.0,Comprar
6676,1545801850,240000.0,342500.0,Comprar
6680,6661200080,230000.0,342500.0,Comprar
6682,9406521150,336600.0,342500.0,Comprar
6683,705730280,335000.0,342500.0,Comprar
6685,2310000250,190000.0,342500.0,Comprar
6686,1441300130,319000.0,342500.0,Comprar
6687,5009600010,248000.0,342500.0,Comprar
6688,6679001060,279000.0,342500.0,Comprar
6690,5104530680,278226.0,342500.0,Comprar
6692,2025701190,295000.0,342500.0,Comprar
6695,538000190,334950.0,342500.0,Comprar
6699,1545801410,276900.0,342500.0,Comprar
6704,9407150250,280000.0,342500.0,Comprar
6707,2310000440,279950.0,342500.0,Comprar
6712,2215901190,254000.0,342500.0,Comprar
6714,9542830430,300000.0,342500.0,Comprar
6716,5104510010,321000.0,342500.0,Comprar
6717,4142450480,288000.0,342500.0,Comprar
6718,6661200050,175000.0,342500.0,Comprar
6723,1545807280,314500.0,342500.0,Comprar
6725,9406590250,293000.0,342500.0,Comprar
6726,2781270080,249900.0,342500.0,Comprar
6730,2025701060,264500.0,342500.0,Comprar
6731,9406570290,314000.0,342500.0,Comprar
6732,5111400086,110000.0,342500.0,Comprar
6734,1545806720,254950.0,342500.0,Comprar
6737,3793500050,310000.0,342500.0,Comprar
6740,2025701390,316000.0,342500.0,Comprar
6741,5104510490,312900.0,342500.0,Comprar
6743,2310110230,329900.0,342500.0,Comprar
6745,1545805030,266500.0,342500.0,Comprar
6746,2215900900,295000.0,342500.0,Comprar
6747,2025700740,275250.0,342500.0,Comprar
6748,2591730230,250000.0,342500.0,Comprar
6749,2215900930,225000.0,342500.0,Comprar
6750,1545802100,272450.0,342500.0,Comprar
6754,8856970530,326995.0,342500.0,Comprar
6756,1545806960,295000.0,342500.0,Comprar
6758,2025701080,305000.0,342500.0,Comprar
6759,422069067,276500.0,342500.0,Comprar
6760,1545801500,246500.0,342500.0,Comprar
6762,1545801340,261000.0,342500.0,Comprar
6763,7437100770,275000.0,342500.0,Comprar
6765,5416500040,309000.0,342500.0,Comprar
6768,2781250970,250000.0,342500.0,Comprar
6770,1545808960,237500.0,342500.0,Comprar
6772,7437100210,315000.0,342500.0,Comprar
6775,2781250610,250000.0,342500.0,Comprar
6776,538000450,315000.0,342500.0,Comprar
6778,1545805730,260000.0,342500.0,Comprar
6781,4142450330,296475.0,342500.0,Comprar
6782,1545807180,190000.0,342500.0,Comprar
6787,9542840060,340000.0,342500.0,Comprar
6789,6661200260,220000.0,342500.0,Comprar
6790,8091670070,328000.0,342500.0,Comprar
6793,255450400,326989.0,342500.0,Comprar
6808,255450380,324747.0,342500.0,Comprar
6809,3023000050,310000.0,342500.0,Comprar
6812,9347300010,342000.0,342500.0,Comprar
6814,2781240040,342000.0,342500.0,Comprar
6815,9542840450,274000.0,342500.0,Comprar
6816,255450410,339989.0,342500.0,Comprar
6819,1545808120,250000.0,342500.0,Comprar
6822,9406530160,320000.0,342500.0,Comprar
6825,9542840340,275000.0,342500.0,Comprar
6832,9347300160,312000.0,342500.0,Comprar
6834,9542840120,274500.0,342500.0,Comprar
6838,2781270530,193000.0,342500.0,Comprar
6840,7697000150,284000.0,342500.0,Comprar
6841,3023000120,294900.0,342500.0,Comprar
6844,9542840730,288000.0,342500.0,Comprar
6847,7697000020,295000.0,342500.0,Comprar
6849,255450250,307635.0,342500.0,Comprar
6851,9542840630,298000.0,342500.0,Comprar
6853,7697000170,312000.0,342500.0,Comprar
6854,5422950080,305000.0,342500.0,Comprar
6859,9406530090,337000.0,342500.0,Comprar
6863,3262300940,940000.0,1905000.0,Comprar
6866,2210500019,937500.0,1905000.0,Comprar
6867,6447300345,1160000.0,1905000.0,Comprar
6868,6447300225,1880000.0,1905000.0,Comprar
6870,3262300235,1555000.0,1905000.0,Comprar
6871,2525049133,1398000.0,1905000.0,Comprar
6872,3262301355,1320000.0,1905000.0,Comprar
6874,3262301610,865000.0,1905000.0,Comprar
6875,5426300060,1000000.0,1905000.0,Comprar
6878,3738000070,1712750.0,1905000.0,Comprar
6879,5425700150,787500.0,1905000.0,Comprar
6880,3262300322,1651000.0,1905000.0,Comprar
6881,5425700205,1800000.0,1905000.0,Comprar
6882,2525049246,1550000.0,1905000.0,Comprar
6883,2525049266,1762000.0,1905000.0,Comprar
6884,5427110040,1225000.0,1905000.0,Comprar
6888,3835502815,1260000.0,1905000.0,Comprar
6892,3025300250,1620000.0,1905000.0,Comprar
6894,3262300920,1200000.0,1905000.0,Comprar
6897,3025300225,1450000.0,1905000.0,Comprar
6898,2470200020,1880000.0,1905000.0,Comprar
6900,3625049079,1350000.0,1905000.0,Comprar
6902,5427100150,1410000.0,1905000.0,Comprar
6909,3262300818,1865000.0,1905000.0,Comprar
6911,1483300570,905000.0,993750.0,Comprar
6912,2287000060,799000.0,993750.0,Comprar
6913,3456000310,840000.0,993750.0,Comprar
6915,191100045,940000.0,993750.0,Comprar
6916,2757000030,855000.0,993750.0,Comprar
6917,8651600160,799000.0,993750.0,Comprar
6919,2287000030,811000.0,993750.0,Comprar
6920,4099500935,705000.0,993750.0,Comprar
6925,8566100200,980000.0,993750.0,Comprar
6926,1923000160,905000.0,993750.0,Comprar
6927,3456000160,800000.0,993750.0,Comprar
6928,5458800125,925000.0,993750.0,Comprar
6931,4458800060,957500.0,993750.0,Comprar
6932,5315100737,900000.0,993750.0,Comprar
6935,5450900140,830000.0,993750.0,Comprar
6937,1832100030,597326.0,993750.0,Comprar
6938,7365600070,762500.0,993750.0,Comprar
6940,3626500045,760000.0,993750.0,Comprar
6941,5315100806,940000.0,993750.0,Comprar
6943,6402300070,800000.0,993750.0,Comprar
6949,2162000160,992000.0,993750.0,Comprar
6952,4147200140,895000.0,993750.0,Comprar
6954,5315100394,604000.0,993750.0,Comprar
6956,5021900160,711000.0,993750.0,Comprar
6958,1574100025,525000.0,993750.0,Comprar
6960,7598100735,769000.0,993750.0,Comprar
6965,2288000090,980000.0,993750.0,Comprar
6967,5456000110,865000.0,993750.0,Comprar
6968,191101015,830000.0,993750.0,Comprar
6969,5451210100,938000.0,993750.0,Comprar
6970,5450300195,830000.0,993750.0,Comprar
6971,5021900265,659000.0,993750.0,Comprar
6972,5451100490,884900.0,993750.0,Comprar
6975,5482700100,876650.0,993750.0,Comprar
6976,5452800735,780000.0,993750.0,Comprar
6978,5452800495,899100.0,993750.0,Comprar
6979,8651600110,939000.0,993750.0,Comprar
6982,5452800645,865000.0,993750.0,Comprar
6986,5450300010,572000.0,993750.0,Comprar
6987,5021900050,832500.0,993750.0,Comprar
6989,5454000010,740000.0,993750.0,Comprar
6990,3475000080,710000.0,993750.0,Comprar
